state,city,business_name,address,product_codes,is_malt_house,is_new_listing,canvas_fragment,image
ALABAMA,Birmingham,Alabama Brewing Co.,22d st. and ave. D,L B,False,False,"https://iiif.nypl.org/iiif/3/5133834/full/!760,760/0/default.jpg#xywh=246,2634,1440,54",0011_5133834.jpg
ALABAMA,Birmingham,"Schillinger, Phil., Brewing Co",,L B,False,False,"https://iiif.nypl.org/iiif/3/5133834/full/!760,760/0/default.jpg#xywh=382,2720,46,32",0011_5133834.jpg
ALABAMA,Mobile,Bienville Brewery,St. Joseph and Bloodgood sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5133834/full/!760,760/0/default.jpg#xywh=252,2770,1434,62",0011_5133834.jpg
ALABAMA,Mobile,Mobile Brewery,Adams and Water sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5133834/full/!760,760/0/default.jpg#xywh=252,2770,1434,62",0011_5133834.jpg
ALABAMA,Montgomery,Capital Brewing & Ice Co.,Hull st,L B,False,False,"https://iiif.nypl.org/iiif/3/5133834/full/!760,760/0/default.jpg#xywh=246,2806,1546,226",0011_5133834.jpg
ALASKA,Douglas Citv,Douglas City Brewing Co,,L B,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=526,456,1524,78",0012_5133835.jpg
ALASKA,Dyea,"Rice, Geo. L., & Co",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=530,504,1518,76",0012_5133835.jpg
ALASKA,Fairbanks,Fairbanks Brewing Co,,L,False,True,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=532,552,1512,68",0012_5133835.jpg
ALASKA,Fairbanks,Tanana Brewing Co,,L,False,True,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=642,600,1402,64",0012_5133835.jpg
ALASKA,Fort Wrangel,"Bretter, August",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=530,648,1514,66",0012_5133835.jpg
ALASKA,Juneau,"Greif, Bruno",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=666,698,1380,58",0012_5133835.jpg
ALASKA,Juneau,"Cohen, Marcus J",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=530,738,1518,68",0012_5133835.jpg
ALASKA,Juneau,Eagle Brewing Co,,L,True,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=598,790,1450,60",0012_5133835.jpg
ALASKA,Nome,Nome Brewing Co,,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=532,832,1518,68",0012_5133835.jpg
ALASKA,Skagua,"Barthel, Herman",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=532,876,1518,72",0012_5133835.jpg
ARIZONA,Douglas,"Copper City Brewing Co., Inc",,L B,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=536,1014,1506,74",0012_5133835.jpg
ARIZONA,Fort Huachuca,"Joerger, Frank",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=532,1052,1520,136",0012_5133835.jpg
ARIZONA,Globe,"Banker, Chas",,L B,True,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=2252,412,146,48",0012_5133835.jpg
ARIZONA,Prescott,Arizona Brewing Co,,L B,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=532,1152,1520,76",0012_5133835.jpg
ARKANSAS,Little Rock,Little Rock Brewing & Ice Co.,2d and Byrd sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=532,1308,1430,74",0012_5133835.jpg
CALIFORNIA,Alameda,"Schuler, Lorenz L.",Central avenue,A L B,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=534,1514,1384,70",0012_5133835.jpg
CALIFORNIA,Alturas,"Dannhauser, Joseph",,L,True,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=2254,1468,144,40",0012_5133835.jpg
CALIFORNIA,Anaheim,"Union Brewing Co., Inc",,L,True,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=536,1600,1520,126",0012_5133835.jpg
CALIFORNIA,Angels Camp,"Hubler, Ernst F",,L B,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=538,1696,1520,78",0012_5133835.jpg
CALIFORNIA,Auburn,"Rechenmacher, Ferdinand",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=538,1744,1516,78",0012_5133835.jpg
CALIFORNIA,Benicia,"Gnauck, Gustave",H street,L B,True,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=540,1796,1518,64",0012_5133835.jpg
CALIFORNIA,Bodie,McKenzie & McAlpin,,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=538,1838,1518,70",0012_5133835.jpg
CALIFORNIA,Carters,"Darmert, Benjamin",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=540,1888,1518,68",0012_5133835.jpg
CALIFORNIA,Cloverdale,"Reger, Vital",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=538,1928,1520,80",0012_5133835.jpg
CALIFORNIA,Columbia,"Nelson, A. C",,L,True,True,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=2254,1520,144,44",0012_5133835.jpg
CALIFORNIA,Concord,"Kugel, Jacob",,L,True,True,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=538,1974,1524,126",0012_5133835.jpg
CALIFORNIA,Crescent City,"Kuebler, Herman",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=540,2072,1520,70",0012_5133835.jpg
CALIFORNIA,Downieville,"Woessner, John",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=542,2114,1518,78",0012_5133835.jpg
CALIFORNIA,Elmhurst,London Porter Brewery,,A B,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=544,2168,1520,66",0012_5133835.jpg
CALIFORNIA,Etna Mills,"Kappler, Chas",,L B,True,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=542,2210,1522,124",0012_5133835.jpg
CALIFORNIA,Eureka,Humboldt Brewing Co.,405 First street,L B,True,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=2252,1568,146,52",0012_5133835.jpg
CALIFORNIA,Forest Hill,"Finning, John",,L,True,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=550,2370,498,50",0012_5133835.jpg
CALIFORNIA,Fr sno,"Fresno Brewing Co., Inc",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=544,2396,1514,70",0012_5133835.jpg
CALIFORNIA,Grass Valley,"Binkelmann, D. J",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=542,2442,1522,74",0012_5133835.jpg
CALIFORNIA,Grass Valley,"Frank, Frederick",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=822,2492,1242,60",0012_5133835.jpg
CALIFORNIA,Grass Valley,"Popp, Michael",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=826,2538,1240,62",0012_5133835.jpg
CALIFORNIA,Groveland,"Müller, Pauline C",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=542,2582,1526,70",0012_5133835.jpg
CALIFORNIA,Haywards,"Booken, John",A street,L B,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=542,2624,1524,82",0012_5133835.jpg
CALIFORNIA,Haywards,"Palmtag & Heyer Brewing & Malting Co., Inc.",Castro st,L B,True,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=542,2624,1524,82",0012_5133835.jpg
CALIFORNIA,Healdsburgh,"Muller, Carl",West and North sts,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=546,2752,1522,92",0012_5133835.jpg
CALIFORNIA,Hollister,Hollister Brewery,,L,True,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=546,2820,1522,62",0012_5133835.jpg
CALIFORNIA,Independence,"Gehrig, Philip",,L,False,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=546,2860,1522,76",0012_5133835.jpg
CALIFORNIA,Jackson,"Strohm, John",Main st,L B,True,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=2254,2118,146,54",0012_5133835.jpg
CALIFORNIA,Kelseyville,Swan Brewing Co,,L,False,True,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=544,2906,1528,120",0012_5133835.jpg
CALIFORNIA,Livermore,"Bernol, Dennis F.",First st,L,True,False,"https://iiif.nypl.org/iiif/3/5133835/full/!760,760/0/default.jpg#xywh=546,2998,1520,72",0012_5133835.jpg
CALIFORNIA,Los Angeles,Los Angeles Brewing Co.,1920 East Main St,L B,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=250,418,1444,58",0013_5133836.jpg
CALIFORNIA,Los Angeles,Maier & Zobelein Brewery,444 Aliso st,ALB,True,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=512,502,1188,68",0013_5133836.jpg
CALIFORNIA,Los Angeles,Mathie Brewing Co.,1834 East Main st,L B,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=372,594,1328,78",0013_5133836.jpg
CALIFORNIA,Marysville,"Reissinger, Michel",,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=250,698,1534,56",0013_5133836.jpg
CALIFORNIA,Mayfield,"Ducker, C., & Co",,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=250,748,1530,56",0013_5133836.jpg
CALIFORNIA,Modesto,"Sorensen, R. A",,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=252,800,1528,48",0013_5133836.jpg
CALIFORNIA,Monterey,"Bergschicker, Wm",,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=250,838,1528,66",0013_5133836.jpg
CALIFORNIA,Napa City,"Hoffmeier, William",1st st,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=250,890,1530,54",0013_5133836.jpg
CALIFORNIA,Nevada City,"Hieronimus, Simon",,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=248,930,1534,114",0013_5133836.jpg
CALIFORNIA,North San Juan,Brown. B. R,,A L,True,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=250,1028,1440,62",0013_5133836.jpg
CALIFORNIA,Oakland,Brooklyn Brewery,18th ave. and 14th st.,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=832,1078,852,54",0013_5133836.jpg
CALIFORNIA,Oakland,"Peterson, Augusta",49th street and Shattuck ave,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=342,1166,1348,66",0013_5133836.jpg
CALIFORNIA,Oakland,Washington Brewing & Malting Co.,5 Kirkham street,A L,True,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=340,1252,1346,74",0013_5133836.jpg
CALIFORNIA,Petaluma,"Greiss, George",,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=252,1364,1524,48",0013_5133836.jpg
CALIFORNIA,Pine Grove,"Brinzing, Margaret J",,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=252,1420,1526,48",0013_5133836.jpg
CALIFORNIA,Placerville,Giebenhain Bros,,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=250,1472,1526,48",0013_5133836.jpg
CALIFORNIA,Point Richmond,"Lehmann, Solomon",,L B,False,True,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=248,1522,1530,52",0013_5133836.jpg
CALIFORNIA,Port Costa,Contra Costa Brewery,,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=250,1576,1528,56",0013_5133836.jpg
CALIFORNIA,Quincy,"Werner, John C",,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=248,1632,1530,52",0013_5133836.jpg
CALIFORNIA,Redding,"Bucher, Frank",,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=246,1682,1530,56",0013_5133836.jpg
CALIFORNIA,Sacramento,Buffalo Brewing Co.,21st and Q streets,L B,True,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=248,1734,1446,58",0013_5133836.jpg
CALIFORNIA,Sacramento,Sacramento Brewing Co.,12th and H sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=386,1782,1388,106",0013_5133836.jpg
CALIFORNIA,St. Helena,"Daeweritz, George",,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=250,1920,1528,58",0013_5133836.jpg
CALIFORNIA,Salinas,Salinas Brewing Co.,San Juan st,L,True,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=252,1978,1526,52",0013_5133836.jpg
CALIFORNIA,San Diego,San Diego Brewing Co.,32d st. and Bay Front,ALB,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=246,2030,1436,56",0013_5133836.jpg
CALIFORNIA,San Francisco,"Adams, Jacob",Folsom and 19th streets,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=834,2182,270,36",0013_5133836.jpg
CALIFORNIA,San Francisco,Anchor Brewing Co.,1431 Pacific street,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=562,2200,1124,74",0013_5133836.jpg
CALIFORNIA,San Francisco,Behlmer & Freyer,1524 Pacific ave,A L W B,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=572,2292,1116,80",0013_5133836.jpg
CALIFORNIA,San Francisco,"Burnell, J. H., & Co.",9th ave. and G st,A B,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=790,2412,892,48",0013_5133836.jpg
CALIFORNIA,San Francisco,"California Brewing Co., Inc.",121 Douglas street,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=786,2500,892,56",0013_5133836.jpg
CALIFORNIA,San Francisco,Columbia Brewing Co.,326 Clementina st,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=786,2598,898,54",0013_5133836.jpg
CALIFORNIA,San Francisco,Eagle Brewing Co,,L,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=782,2696,992,48",0013_5133836.jpg
CALIFORNIA,San Francisco,Enterprise Brewing Co.,2019 Folsom st,A L B,False,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=782,2744,906,48",0013_5133836.jpg
CALIFORNIA,San Francisco,Hagemann Brew'g Co.,409 Eighth street,A L,True,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=836,2892,250,32",0013_5133836.jpg
CALIFORNIA,San Francisco,Jackson Brewing Co.,1428 Mission street,L,True,False,"https://iiif.nypl.org/iiif/3/5133836/full/!760,760/0/default.jpg#xywh=762,2924,918,50",0013_5133836.jpg
CALIFORNIA,San Francisco,"Japan Brewing Co., Inc.",207 Battery street (Brewery West Berkeley),L B,True,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1096,514,926,64",0014_5133837.jpg
CALIFORNIA,San Francisco,Milwaukee Brewery of San Francisco,432 10th st,L,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1096,644,936,78",0014_5133837.jpg
CALIFORNIA,San Francisco,National Brewing Co.,722 Fulton street,L B,True,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1112,742,910,64",0014_5133837.jpg
CALIFORNIA,San Francisco,North Star Brewing Co.,3310 Army street,A L B,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1132,832,898,70",0014_5133837.jpg
CALIFORNIA,San Francisco,"Nunan, Matthew",1225 Howard street,A L,True,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1138,1022,766,66",0014_5133837.jpg
CALIFORNIA,San Francisco,"San Francisco Breweries, Limited",403 Market st.,A L B,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1212,2184,682,62",0014_5133837.jpg
CALIFORNIA,San Francisco,"San Francisco Breweries, Limited (Brooklyn Brewery)",Oakland,,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1212,2184,682,62",0014_5133837.jpg
CALIFORNIA,San Francisco,"San Francisco Breweries, Limited (Chicago Brewery)",1420 Pine st.,,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1212,2184,682,62",0014_5133837.jpg
CALIFORNIA,San Francisco,"San Francisco Breweries, Limited (Fredericksburg Brewery)",San Jose,,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=854,1146,126,36",0014_5133837.jpg
CALIFORNIA,San Francisco,"San Francisco Breweries, Limited (United States Brewery)",311 Fulton street,,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=854,1146,126,36",0014_5133837.jpg
CALIFORNIA,San Francisco,"San Francisco Breweries, Limited (Wieland, John, Brewery)",240 2d street,,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=854,1146,126,36",0014_5133837.jpg
CALIFORNIA,San Francisco,"San Francisco Breweries, Limited (Willows Brewery)",19th and Mission sts.,,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1212,2184,682,62",0014_5133837.jpg
CALIFORNIA,San Francisco,"Red Lion Brewery, Inc.",Geary and Baker sts,L,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1148,1488,896,62",0014_5133837.jpg
CALIFORNIA,San Francisco,St. Louis Brewing Co.,2118 Powell street,A L,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1146,1574,888,76",0014_5133837.jpg
CALIFORNIA,San Francisco,"Schwarz, Jos., Brew'g Co.",Powell and Chestnut sts,L W B,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1152,1668,890,70",0014_5133837.jpg
CALIFORNIA,San Francisco,"Tornberg, Carl A.",3072 23d st,A B,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1154,1762,984,70",0014_5133837.jpg
CALIFORNIA,San Francisco,Union Brewing & Malting Co.,18th and Florida sts,L B,True,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1136,1816,908,60",0014_5133837.jpg
CALIFORNIA,San Francisco,"Wreden, Claus, Brewing Co.",723 Lombard st,L,True,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=958,1908,1086,64",0014_5133837.jpg
CALIFORNIA,San Francisco,Wunder Brewing Co.,Scott and Greenwich sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=638,2486,524,52",0014_5133837.jpg
CALIFORNIA,San Jose,Fredericksburg Brewing Co.,Cinnabar st. and the Alameda,,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1128,2090,924,66",0014_5133837.jpg
CALIFORNIA,San Jose,Garden City Brewing Co.,4th and Williams streets,L,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1166,2230,884,64",0014_5133837.jpg
CALIFORNIA,San Jose,Hartmann & Scherrer,Market and San Carlos sts,L,True,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1150,2320,908,70",0014_5133837.jpg
CALIFORNIA,San Jose,Sugita Bros.,569 East Taylor st,L,False,True,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1178,2410,972,70",0014_5133837.jpg
CALIFORNIA,San Luis Obispo,Weigand & Keller,,L,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1178,2458,970,68",0014_5133837.jpg
CALIFORNIA,San Rafael,"Chapman, Huckle & Fryman",,L,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=640,2510,1516,82",0014_5133837.jpg
CALIFORNIA,Santa Clara,"Lauck, George, Brewing Co.",Alviso and Benton streets,L,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1164,2560,902,66",0014_5133837.jpg
CALIFORNIA,Santa Cruz,Bausch & Co,,L,False,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=640,2674,498,56",0014_5133837.jpg
CALIFORNIA,Santa Rosa,"Beck, Carl",Market st,A L B,True,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1148,2694,1008,72",0014_5133837.jpg
CALIFORNIA,Santa Rosa,Grace Bros. Brewing Co.,118 Second st,A L B,True,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1152,2750,910,58",0014_5133837.jpg
CALIFORNIA,Sisson,"Mugler, Albert",,L B,True,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=1152,2836,1004,68",0014_5133837.jpg
CALIFORNIA,Sonoma,Sonoma Brewing Co,,L,False,True,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=646,2880,1516,82",0014_5133837.jpg
CALIFORNIA,Sonora,"Baumann, John",,L B,True,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=648,2932,1514,80",0014_5133837.jpg
CALIFORNIA,Stockton,El Dorado Brewing Co.,Park and American sts,A L B,True,False,"https://iiif.nypl.org/iiif/3/5133837/full/!760,760/0/default.jpg#xywh=644,2978,1432,78",0014_5133837.jpg
