state,city,business_name,address,product_codes,is_malt_house,is_new_listing,canvas_fragment,image,category
ALABAMA,Birmingham,Alabama Brewing Co.,22d st. and ave. D,L B,False,False,"https://iiif.nypl.org/iiif/3/5131818/full/!760,760/0/default.jpg#xywh=881,2786,400,39",0009_5131818.jpg,
ALABAMA,Birmingham,"Schillinger, Phil., Brewing Co",,L B,False,False,"https://iiif.nypl.org/iiif/3/5131818/full/!760,760/0/default.jpg#xywh=881,2786,400,39",0009_5131818.jpg,
ALABAMA,Montgomery,Montgomery Brewery,Hull st,L,False,False,"https://iiif.nypl.org/iiif/3/5131818/full/!760,760/0/default.jpg#xywh=881,2786,400,39",0009_5131818.jpg,
ALABAMA,Mobile,Mobile Brewery,Adams and Water sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5131818/full/!760,760/0/default.jpg#xywh=881,2786,400,39",0009_5131818.jpg,
ALASKA,Douglas City,"Eagan, John",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=745,339,1114,51",0010_5131819.jpg,Breweries
ALASKA,Dyea,"Rice, Geo. L., & Co",,L,False,True,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=745,339,1114,51",0010_5131819.jpg,Breweries
ALASKA,Dyea,Dobszinsky & Babler,,L,False,True,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=745,339,1114,51",0010_5131819.jpg,Breweries
ALASKA,Fort Wrangel,"Bretter, August",,L,False,True,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=745,339,1114,51",0010_5131819.jpg,Breweries
ALASKA,Fort Wrangel,Eureka Brewing Co,,L,False,True,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=745,339,1114,51",0010_5131819.jpg,Breweries
ALASKA,Juneau,"Greif, Bruno",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=745,339,1114,51",0010_5131819.jpg,Breweries
ALASKA,Juneau,"Cohen, Marcus J",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=745,339,1114,51",0010_5131819.jpg,Breweries
ALASKA,Juneau,Matlock & Fisher,,L,False,True,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=745,339,1114,51",0010_5131819.jpg,Breweries
ALASKA,Sheep Camp,Arctic Brewing Co,,L,False,True,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=745,339,1114,51",0010_5131819.jpg,Breweries
ALASKA,Skagua,"Gansneder, Frederick",,L,False,True,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=745,339,1114,51",0010_5131819.jpg,Breweries
ALASKA,Skagua,"Saake, Chas. A",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=745,339,1114,51",0010_5131819.jpg,Breweries
ALASKA,Skagua,Skagua Brewing Co,,L,False,True,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=745,339,1114,51",0010_5131819.jpg,Breweries
ALASKA,Sumdum,Peier & Lange,,L,False,True,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=745,339,1114,51",0010_5131819.jpg,Breweries
ALASKA,Unga,"Voelker, George",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=745,339,1114,51",0010_5131819.jpg,Breweries
ARIZONA,Fort Huachuca,"Joerger, Andreas",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,1179,71,39",0010_5131819.jpg,Breweries
ARIZONA,Globe,"Banker, Chas",,LB,True,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,1179,71,39",0010_5131819.jpg,Breweries
ARIZONA,Prescott,"Hauch, A. H., & Co",,L,False,True,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,1179,71,39",0010_5131819.jpg,Breweries
ARKANSAS,Little Rock,Little Rock Brewing & Ice Co,,LB,False,True,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2311,1415,84,39",0010_5131819.jpg,Breweries
CALIFORNIA,Alameda,"Schuler, Lorenz L.",Central avenue,ALB,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Alturas,"Dannhauser, Joseph",,L,True,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Anaheim,"Conrad, Fred",,L,True,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Angels Camp,"Hubler, Ernst F",,LB,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Auburn,"Rechenmacher, Ferdinand",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Benicia,"Gnauck, Gustave",H street,LB,True,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Bishop Creek,Munzinger & Co,,LB,True,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Bodie,"Carion, Nicholas",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Cherokee,"Bader, H. F",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Chico,"Popp, Michael",8th st. and Broadway,LB,True,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Cloverdale,"Reger, Vital",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Columbia,"Nelson, A. C",,L,True,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Crescent City,"Kuebler, Herman",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Downieville,"Woessner, John",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Etna Mills,"Kappler, Chas",,LB,True,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Eureka,"Haltinner, John U.",1st st,L,True,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Forest Hill,"Beckstrum, John G",,L,True,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Fort Bidwell,"Fulcher, Max",Main st,ALB,True,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Gilroy,"Casey, Michael",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Grass Valley,"Binkelmann, Sophia",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Grass Valley,Frank Bros,,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Grass Valley,"Michell, Wm. F., & Co",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Greenwood,"Muhlbach, Nancy",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Groveland,"Müller, Eugene",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Haywards,"Booken, John",A street,LB,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Haywards,Palmtag & Hever,Castro st,LB,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Healdsburgh,"Muller, Carl",West and North sts,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Dyea,Alaska Brewing Co,,L,False,True,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Juneau,"Gray, John F., & Co",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Sitka,"Witz, Robert",,L,False,False,"https://iiif.nypl.org/iiif/3/5131819/full/!760,760/0/default.jpg#xywh=2316,2257,82,39",0010_5131819.jpg,Breweries
CALIFORNIA,Hollister,Hollister Brewery,,L,True,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Los Angeles,Los Angeles Brewing Co,,LB,False,True,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Los Angeles,Maier & Zobelein Brewery,444 Aliso st,A L B,True,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Mendocino,"Sarouski, J. C",,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Monterey,"Bergschicker, Wm",,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Napa City,"Wagner, Gottfried",1st st,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,North San Juan,"Brown, B. R",,A L,True,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Oakland,Brooklyn Brewery,18th ave. and 14th st. (See San Francisco Breweries.),L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Oakland,"Helmke, Chas., & Co.",5 Kirkham street,A,True,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Oakland,"Kramm, C. H.",49th st. and Shattuck ave,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Petaluma,"Greiss, Geo. J",,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Grove Pine,"Brinzing, Martin",,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Placerville,Giebenhain Bros,,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Port Costa,Contra Costa Brewery,,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Quincy,"Werner, John C",,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Redwood City,Spoerl & Bitzer,Main st,L,True,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Sacramento,Buffalo Brewing Co.,21st and Q streets,LB,True,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Sacramento,Sacramento Brewing Co.,12th and H sts,LB,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,St. Helena,"Daeweritz, George",,L,False,True,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Salinas,"Menke, J. H.",San Juan st,L,True,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,San Diego,San Diego Brewing Co.,32d st. and Bay Front,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,San Francisco,"Adams, Jacob",Folsom and 19th streets,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,San Francisco,Baruth & Schinkel,1431 Pacific street,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,San Francisco,Bavarian Brewing Co.,Scott and Greenwich sts,LB,True,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,San Francisco,"Behlmer, H.",1524 Pacific ave,A L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,San Francisco,Bose & Jurgens,512 Grove st,A L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,San Francisco,"Burnell, J. H., & Co.",9th ave. and G st,A B,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,San Francisco,California Brewing Co.,"Douglas street, bet. 17th and 18th sts",L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,San Francisco,Columbia Brewing Co.,326 Clementina st,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,San Francisco,Enterprise Brewing Co.,2019 Folsom st,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Independence,"Gehrig, Philip",,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Jackson,"Strohm, John",Main st,LB,True,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Livermore,"Jordan, Wendel",First st,L,True,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Los Angeles,"Larquier, James",,L,False,True,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Maryville,"Reissinger, Michel",,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Mayfield,"Ducker, Christopher",,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Modesto,"Sorensen, R. A",,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Mokelumne Hill,Himmighofer & Suessdorf,,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Nevada City,"Gehrig, George",,LB,True,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Nevada City,"Hieronimus, Simon",,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,Nevada City,"Hoskin, Israel",,L,False,False,"https://iiif.nypl.org/iiif/3/5131820/full/!760,760/0/default.jpg#xywh=660,457,835,65",0011_5131820.jpg,Breweries
CALIFORNIA,San Francisco,Hagemann Brewing Co.,271 Natoma street,A L,True,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,Jackson Brewing Co.,1428 Mission street,L,True,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,"Kirby, T. J.",528 Noe st,A B,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,"Kroenke, Meta H.",725 Green st,L,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,Milwaukee Brewery of San Francisco,432 10th st,L,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,National Brewing Co.,722 Fulton street,L B,True,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,North Star Brewing Co.,3310 Army street,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,"Nunan, Matthew",1225 Howard street,A L,True,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,"San Francisco Breweries Limited, Brooklyn Brewery, Oakland.",Oakland,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,"San Francisco Breweries Limited, Chicago Brewery, 1420 Pine st.",1420 Pine st.,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,"San Francisco Breweries Limited, Fredericksburg Brewery, San Jose.",San Jose,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,"San Francisco Breweries Limited, Hofburg Brewery, West Berkeley.",West Berkeley,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,"San Francisco Breweries Limited, San Francisco Brewery, Railroad and 14th aves.",Railroad and 14th aves.,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,"San Francisco Breweries Limited, United States Brewery, 311 Fulton street.",311 Fulton street,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,"Wieland, John, Brewery",240 2d street,,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,Willows Brewery,19th and Mission sts,,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,"Schuster, Fred. P.",427 Valencia st,L,True,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,"Schwarz, Jos.",Powell and Chestnut sts,L W B,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,"Stuber, Jacob, & Co.",Geary and Baker sts,L,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,Union Brewing Co.,18th and Florida sts,L,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,Weikert & Blondberg,819 Alabama street,L,False,True,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Francisco,"Wreden, Claus, & Co.",723 Lombard st,L,True,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Jose,Fredericksburg Brewing Co.,Cinnabar st. and the Alameda,,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Jose,"Geoffroy, D. & G.",4th and Williams streets,L,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Jose,"Scherrer, Estate of Geo.",Market and San Carlos sts,L,True,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Luis Obispo,Weigand & Keller,,L,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,San Rafael,"Goerl, Fritz, & Co",,L,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,Santa Barbara,Sa. Barbara City Brewery and Bottling Works,Yutierrez and De La Vina sts,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,Santa Clara,"Lauck, George, Brewing Co.",Alviso and Benton streets,L,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,Santa Cruz,Bausch & Co,,L,False,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,Santa Cruz,"Beck, Carl",Market st,A L B,True,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,Santa Rosa,Grace Bros. Brewing Co.,118 Second st,A L B,True,False,"https://iiif.nypl.org/iiif/3/5131821/full/!760,760/0/default.jpg#xywh=940,463,819,42",0012_5131821.jpg,Breweries
CALIFORNIA,Scales,"Rugg, William",,L,False,False,"https://iiif.nypl.org/iiif/3/5131822/full/!760,760/0/default.jpg#xywh=691,451,838,44",0013_5131822.jpg,Breweries
CALIFORNIA,Stockton,El Dorado Brewing Co.,Park and Stanislaus sts,A L,True,False,"https://iiif.nypl.org/iiif/3/5131822/full/!760,760/0/default.jpg#xywh=691,451,838,44",0013_5131822.jpg,Breweries
CALIFORNIA,Sutter Creek,"Raddatz, John",,L,True,False,"https://iiif.nypl.org/iiif/3/5131822/full/!760,760/0/default.jpg#xywh=691,451,838,44",0013_5131822.jpg,Breweries
CALIFORNIA,Vallejo,Minahan & Plagemann,,A,False,False,"https://iiif.nypl.org/iiif/3/5131822/full/!760,760/0/default.jpg#xywh=691,451,838,44",0013_5131822.jpg,Breweries
CALIFORNIA,Vallejo,"Widenmann, Chas.",514 Marin st,L,True,False,"https://iiif.nypl.org/iiif/3/5131822/full/!760,760/0/default.jpg#xywh=691,451,838,44",0013_5131822.jpg,Breweries
CALIFORNIA,Weaverville,Meckel Bros,,LB,True,False,"https://iiif.nypl.org/iiif/3/5131822/full/!760,760/0/default.jpg#xywh=691,451,838,44",0013_5131822.jpg,Breweries
CALIFORNIA,West Berkeley,Hofburg Brewing Co. (See San Francisco Breweries.),,,False,False,"https://iiif.nypl.org/iiif/3/5131822/full/!760,760/0/default.jpg#xywh=691,451,838,44",0013_5131822.jpg,Breweries
CALIFORNIA,West Berkeley,"Raspiller, Joseph, & Co",,L,False,False,"https://iiif.nypl.org/iiif/3/5131822/full/!760,760/0/default.jpg#xywh=691,451,838,44",0013_5131822.jpg,Breweries
