state,city,business_name,address,product_codes,is_malt_house,is_new_listing,canvas_fragment,image
CALIFORNIA,Los Angeles,Los Angeles Brewing Co.,1920 East Main St,L B,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=682,1736,1504,66",0014_5131287.jpg
CALIFORNIA,Los Angeles,Maier Brewing Co.,444 Aliso st.,A L B,True,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=682,1736,1504,66",0014_5131287.jpg
CALIFORNIA,Los Angeles,Mathie Brewing Co.,1834 East Main st,L B,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=936,1602,1174,60",0014_5131287.jpg
CALIFORNIA,Marysville,"Reissinger, Michel",,L,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=682,1694,1502,56",0014_5131287.jpg
CALIFORNIA,Mayfield,Mayfield Brewing Co.,,L,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=682,1736,1504,66",0014_5131287.jpg
CALIFORNIA,Monterey,"Straub, Frederick F",,L,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=684,1792,1502,50",0014_5131287.jpg
CALIFORNIA,Napa,"Hoffmeier, William",1st st,L,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=682,1832,1504,60",0014_5131287.jpg
CALIFORNIA,Nevada City,"Hieronimus, Simon C",,L,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=682,1882,1504,52",0014_5131287.jpg
CALIFORNIA,Nevada City,"Rausch, Joseph L.",Spring st,L,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=908,1930,1276,52",0014_5131287.jpg
CALIFORNIA,Oakland,Brooklyn Brewery,18th ave. and 14th st.,L B,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=680,1980,1412,54",0014_5131287.jpg
CALIFORNIA,Oakland,"Golden West Brewing Co., Inc.",5th and Kirkham sts.,A L B,True,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=858,2064,1236,74",0014_5131287.jpg
CALIFORNIA,Oakland,Independent Brewing & Malting Co.,Claremont ave. and Clifton street,L B,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=1194,2168,900,54",0014_5131287.jpg
CALIFORNIA,Oakland,Oakland Brewing & Malting Co.,26th and Chestnut streets,L B,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=1204,2306,892,54",0014_5131287.jpg
CALIFORNIA,Oakland,"Greiss, George",,L,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=676,2404,1502,56",0014_5131287.jpg
CALIFORNIA,Oakland,"Giebenhain, Frank",,L,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=676,2452,1508,52",0014_5131287.jpg
CALIFORNIA,Port Costa,Contra Costa Brewery,,L B,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=676,2498,1508,52",0014_5131287.jpg
CALIFORNIA,Quincy,"Werner, John C",,L,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=674,2534,1506,122",0014_5131287.jpg
CALIFORNIA,Sacramento,Buffalo Brewing Co.,21st and Q streets,L B,True,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=682,1736,1504,66",0014_5131287.jpg
CALIFORNIA,Sacramento,Sacramento Brewing Co.,12th and H sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=964,2676,1132,68",0014_5131287.jpg
CALIFORNIA,St. Helena,"Daeweritz, George",,L,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=674,2774,1504,54",0014_5131287.jpg
CALIFORNIA,Salinas,Salinas Brewing Co.,San Juan st.,L B,True,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=676,2820,1508,58",0014_5131287.jpg
CALIFORNIA,San Bernardino,Thode Brewery,,L B,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=674,2868,1508,56",0014_5131287.jpg
CALIFORNIA,San Diego,Mission Brewing Co.,Point Loma Boulevard and Harasthy st,L B,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=676,2920,1420,48",0014_5131287.jpg
CALIFORNIA,San Diego,San Diego Consolidated Brewing Co.,32d st. and Bay Front,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131287/full/!760,760/0/default.jpg#xywh=896,3008,1202,54",0014_5131287.jpg
CALIFORNIA,San Francisco,"San Francisco Breweries, Limited",240 Second st.,ALB,True,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=754,2642,692,62",0015_5131288.jpg
CALIFORNIA,San Francisco,Acme Brewing Co.,1401 Sansom st.,LB,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=0,550,64,40",0015_5131288.jpg
CALIFORNIA,San Francisco,Albion Ale & Porter Brewery,9th ave. and G st,AB,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=538,580,1106,84",0015_5131288.jpg
CALIFORNIA,San Francisco,Anchor Brewing Co.,Hampshire and 18th sts,L,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=538,674,1110,88",0015_5131288.jpg
CALIFORNIA,San Francisco,"Broadway Brewing Co., Inc.",Treat ave. and 19th st,L,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=0,824,44,36",0015_5131288.jpg
CALIFORNIA,San Francisco,"California Brewing Co., Inc.",121 Douglas street.,L,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=534,864,1110,82",0015_5131288.jpg
CALIFORNIA,San Francisco,"Eagle Brewing Co., Inc.",2213 Harrison street.,L,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=0,970,64,38",0015_5131288.jpg
CALIFORNIA,San Francisco,"Enterprise Brewing Co., Inc.",2019 Folsom st.,ALB,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=532,1036,1110,100",0015_5131288.jpg
CALIFORNIA,San Francisco,Hagemann Brewing Co.,860 Waller street,AL,True,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=210,524,1536,94",0015_5131288.jpg
CALIFORNIA,San Francisco,"Jackson Brewing Co., Inc.",11th and Folsom streets.,L,True,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=530,1238,1106,80",0015_5131288.jpg
CALIFORNIA,San Francisco,"Lang, Aug., Brewing Association",Geary and Baker sts,AWB,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=722,1340,912,70",0015_5131288.jpg
CALIFORNIA,San Francisco,"Milwaukee Brewery of San Francisco, Inc.",468 10th st,LB,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=716,1434,914,72",0015_5131288.jpg
CALIFORNIA,San Francisco,"National Brewing Co., Inc.",722 Fulton street.,LB,True,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=0,824,44,36",0015_5131288.jpg
CALIFORNIA,San Francisco,"North Star Brewing Co., Inc.",3310 Army street,ALB,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=724,1888,846,74",0015_5131288.jpg
CALIFORNIA,San Francisco,"Nunan, Matthew",1241 Howard street,AL,True,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=0,2260,62,48",0015_5131288.jpg
CALIFORNIA,San Francisco,Brooklyn Brewery,Oakland,,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=0,2460,58,50",0015_5131288.jpg
CALIFORNIA,San Francisco,Fredericksburg Brewery,San Jose,,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=0,2558,56,48",0015_5131288.jpg
CALIFORNIA,San Francisco,"Wieland, John, Brewery",240 2d street.,,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=0,2602,60,104",0015_5131288.jpg
CALIFORNIA,San Francisco,"Schwarz, Jos., Brewing Co.",420 Chestnut street.,LWB,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=514,2104,1106,84",0015_5131288.jpg
CALIFORNIA,San Francisco,"Tornberg, Carl A.",3072 23d st,AB,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=0,2224,36,34",0015_5131288.jpg
CALIFORNIA,San Francisco,Union Brewing & Malting Co.,18th and Florida sts.,LB,True,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=506,2250,1102,78",0015_5131288.jpg
CALIFORNIA,San Francisco,"Wreden, Claus, Brewing Co., Inc.",723 Lombard st,LB,True,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=672,2348,932,88",0015_5131288.jpg
CALIFORNIA,San Jose,"Eagle Brewery, Inc.",Market and San Carlos sts.,LB,True,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=172,2438,1442,88",0015_5131288.jpg
CALIFORNIA,San Jose,Fredericksburg Brewing Co.,Cinnabar st. and the Alameda,,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=710,2546,902,70",0015_5131288.jpg
CALIFORNIA,San Jose,Garden City Brewing Co.,4th and Williams streets.,L,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=702,2686,900,70",0015_5131288.jpg
CALIFORNIA,San Jose,"Iida, K., & Co.",569 East Taylor st,L,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=688,2782,1010,68",0015_5131288.jpg
CALIFORNIA,San Rafael,"San Rafael Brewery, Inc.",7 Greenwood ave,LB,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=162,2812,1456,98",0015_5131288.jpg
CALIFORNIA,Santa Clara,"Lauck, George, Brewing Co.",Alviso and Benton streets,LB,False,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=162,2912,1438,94",0015_5131288.jpg
CALIFORNIA,Santa Cruz,Santa Cruz Brewing Co.,Market street.,ALB,True,False,"https://iiif.nypl.org/iiif/3/5131288/full/!760,760/0/default.jpg#xywh=158,3010,1446,96",0015_5131288.jpg
CALIFORNIA,Santa Rosa,Grace Bros. Brewing Co.,118 Second st,ALB,True,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=2330,630,70,36",0016_5131289.jpg
CALIFORNIA,Sisson,"Mugler, Albert",,LB,True,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=668,622,1508,64",0016_5131289.jpg
CALIFORNIA,Sonoma,"Sonoma Brewing Co., Inc",,L,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=726,2940,52,32",0016_5131289.jpg
CALIFORNIA,Stockton,El Dorado Brewing Co.,Park and American sts,ALB,True,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=666,668,1514,118",0016_5131289.jpg
CALIFORNIA,Susanville,"Kroeger, Joachim",,L,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=668,784,1508,94",0016_5131289.jpg
CALIFORNIA,Truckee,"Thomas, Charles",,L,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=668,862,1508,54",0016_5131289.jpg
CALIFORNIA,Ukiah,Ukiah Brewing & Ice Co,,LB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg",0016_5131289.jpg
CALIFORNIA,Vallejo,Solano Brewing Co.,514 Marin st,L,True,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=666,902,1514,116",0016_5131289.jpg
CALIFORNIA,Watsonville,"Graf, Albert",,L,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=668,622,1508,64",0016_5131289.jpg
CALIFORNIA,Watsonville,"Palmtag, William F. (Acme Distributing Co., Lessee)",,L,True,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=784,1044,1318,58",0016_5131289.jpg
CALIFORNIA,Weaverville,Meckel Bros,,LB,True,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=668,1000,1508,58",0016_5131289.jpg
CALIFORNIA,West Berkeley,Golden West Brewing Co.,,LB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=728,1498,1448,204",0016_5131289.jpg
CALIFORNIA,Woodland,"Goeppert, Geo., & Co.",,L,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=666,1230,1504,60",0016_5131289.jpg
COLORADO,Del Norte,San Luis Brewery,,LB,True,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=666,1382,1502,68",0016_5131289.jpg
COLORADO,Denver,Capitol Brewing Co.,3701 Wazee street,LB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=668,1438,1424,56",0016_5131289.jpg
COLORADO,Denver,Neef Bros. Brewing Co.,1201 Quiva st,LB,True,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=728,1498,1448,204",0016_5131289.jpg
COLORADO,Denver,Tivoli-Union Brewing Co.,1342 Tenth st,ALB,True,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=1234,1668,438,48",0016_5131289.jpg
COLORADO,Denver,"Zang, Phil., Brewing Co",7th and Water sts,LB,True,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=732,1674,1362,112",0016_5131289.jpg
COLORADO,Golden,"Coors, Adolph, Co.",,ALB,True,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg",0016_5131289.jpg
COLORADO,Leadville,Colorado Columbine Brewing Co.,103 Harrison ave,LB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=664,1846,1432,62",0016_5131289.jpg
COLORADO,Pueblo,Walter Brewing Co.,,LB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=728,1498,1448,204",0016_5131289.jpg
COLORADO,Silverton,"Faden, Charles",,LB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=660,1984,1510,62",0016_5131289.jpg
COLORADO,Telluride,Wickmann & Layershausen,,L,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=660,2026,1510,122",0016_5131289.jpg
COLORADO,Trinidad,Pells Brewing & Ice Co.,Arapahoe st,ALB,True,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=816,2122,1350,116",0016_5131289.jpg
COLORADO,Trinidad,"Schneider, Ph., Brewing Co.",Plum and Convent sts,LB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=728,1498,1448,204",0016_5131289.jpg
CONNECTICUT,Bridgeport,"Connecticut Breweries Co., Limited",,ALB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg",0016_5131289.jpg
CONNECTICUT,Bridgeport,"Connecticut Breweries Co., Limited, Blakeslee, Edw.",212 Wallacest,WB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=660,2390,1508,52",0016_5131289.jpg
CONNECTICUT,Meriden,Meriden Brewing Co.,"141 South Colony st., Meriden",ALB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=856,2432,1228,62",0016_5131289.jpg
CONNECTICUT,Bridgeport,"Wintter, A., & Co.",270 Housatonic ave,ALB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=1256,2532,826,54",0016_5131289.jpg
CONNECTICUT,Bridgeport,Eckart Bros.,202 North ave,ALB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=890,2620,1276,58",0016_5131289.jpg
CONNECTICUT,Hartford,Home Brewing Co.,96 Hallam street,ALB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=894,2662,1184,64",0016_5131289.jpg
CONNECTICUT,Derby,Derby & Ansonia Brewery,,AL,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=658,2752,1512,64",0016_5131289.jpg
CONNECTICUT,Hartford,Aetna Brewing Co.,56 Bellevue st,LB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=658,2800,1506,64",0016_5131289.jpg
CONNECTICUT,Hartford,"Fischer, Hubert, Brewery",315 Park st,ALB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=842,2848,1230,62",0016_5131289.jpg
CONNECTICUT,Hartford,New England Brewing Co.,Windsor st,ALB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg#xywh=726,2940,52,32",0016_5131289.jpg
CONNECTICUT,Hartford,Ropkins & Co.,232 Sheldon st,AB,False,False,"https://iiif.nypl.org/iiif/3/5131289/full/!760,760/0/default.jpg",0016_5131289.jpg
CONNECTICUT,Meriden,Meriden Brewing Co.,141 South Colony st.,,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=162,470,1442,48",0017_5131290.jpg
CONNECTICUT,Meriden,Luby & Walsh,,W B,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=332,610,1368,48",0017_5131290.jpg
CONNECTICUT,New Britain,Cremo Brewing Co.,Belden st,A L,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=162,654,1536,54",0017_5131290.jpg
CONNECTICUT,New Haven,"Fresenius', Ph., Sons",820 Congress ave,A L,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=166,704,1446,52",0017_5131290.jpg
CONNECTICUT,New Haven,"Hull, Wm., & Son",14 Whiting st,A L,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=0,838,66,36",0017_5131290.jpg
CONNECTICUT,New Haven,Weibel Brewing Co.,322 Oak st.,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=288,840,1412,110",0017_5131290.jpg
CONNECTICUT,New Haven,"Yale Brewing Co., Inc.",Ferry and River sts,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=0,880,66,44",0017_5131290.jpg
CONNECTICUT,Orange,Weidemann Brewery Co,,L,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=162,934,1536,106",0017_5131290.jpg
CONNECTICUT,Thompsonville,Connecticut Valley Brewing Co,,A,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=168,1032,1524,54",0017_5131290.jpg
CONNECTICUT,Union City,"Weber, Louise S",,W B,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=166,1076,1530,58",0017_5131290.jpg
CONNECTICUT,Waterbury,"Eagle Brewing Co., Inc.",Riverside Park,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=170,1124,1438,56",0017_5131290.jpg
CONNECTICUT,Waterbury,Hellmann Brewing Co.,1090 Bank street,A L,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=0,1216,66,36",0017_5131290.jpg
DELAWARE,Wilmington,Bavarian Brewing Co.,5th and Dupont streets,A L,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=0,1426,68,34",0017_5131290.jpg
DELAWARE,Wilmington,Hartmann & Fehrenbach Brewing Co.,Scott st. and Lovering avenue,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=166,1592,1542,352",0017_5131290.jpg
DELAWARE,Wilmington,"Sobocinski, Stanley L",,W B,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=0,1658,66,48",0017_5131290.jpg
DELAWARE,Wilmington,"Stoeckle, Jos., Brewing Co.",5th and Adams sts,A L,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=0,1704,56,48",0017_5131290.jpg
DELAWARE,Wilmington,Wilmington Brewing Co.,110 French st,L,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=0,1854,54,44",0017_5131290.jpg
DELAWARE,Wooddale,"Biedermann, George J",,L,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=0,1944,68,48",0017_5131290.jpg
DISTRICT OF COLUMBIA,Washington,Abner-Drury Brewing Co.,"25th and F sts, N. W",L B,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=174,2012,1436,50",0017_5131290.jpg
DISTRICT OF COLUMBIA,Washington,"Heurich, Christian, Brewing Co.","25th and Water sts., N. W",A L,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=430,2174,1176,102",0017_5131290.jpg
DISTRICT OF COLUMBIA,Washington,National Capital Brewing Co.,"D and 14th sts., S. E",L B,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=452,2280,1162,78",0017_5131290.jpg
DISTRICT OF COLUMBIA,Washington,"Washington Brewery Co., Limited","400 E st., N. E",L B,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=0,2398,72,56",0017_5131290.jpg
FLORIDA,Tampa,Florida Brewing Co.,13th st. and 5th ave,L B,False,False,"https://iiif.nypl.org/iiif/3/5131290/full/!760,760/0/default.jpg#xywh=0,2554,42,44",0017_5131290.jpg
