state,city,business_name,address,product_codes,is_malt_house,is_new_listing,canvas_fragment,image
CALIFORNIA,Eureka,Humboldt Brewing Co.,405 1st street,L B,True,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=770,1026,1436,54",0010_5131551.jpg
CALIFORNIA,Fresno,"Fresno Brewing Co., Inc",,L B,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=764,1122,1510,54",0010_5131551.jpg
CALIFORNIA,Grass Valley,"Binkelmann, D. J",,L,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=770,1178,1504,54",0010_5131551.jpg
CALIFORNIA,Grass Valley,"Frank, Frederick",,L,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=1018,1230,1258,48",0010_5131551.jpg
CALIFORNIA,Hollister,"Hollister Brew'y (A Wahl, Prop.)",631 San Benito st,L B,True,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=766,1282,1444,50",0010_5131551.jpg
CALIFORNIA,Jackson,"Strohm, John",Main st,L B,True,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=764,1384,1510,48",0010_5131551.jpg
CALIFORNIA,Jamestown,"Lehmann, Solomon",Main st,L B,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=764,1438,1510,48",0010_5131551.jpg
CALIFORNIA,Los Angeles,Los Angeles Brewing Co.,1920 East Main St,L B,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=766,1490,1418,52",0010_5131551.jpg
CALIFORNIA,Los Angeles,Maier Brewing Co.,444 Aliso street,A L B,True,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=1028,1578,1158,62",0010_5131551.jpg
CALIFORNIA,Los Angeles,Mathie Brewing Co.,1834 East Main st,L B,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=1028,1674,1174,54",0010_5131551.jpg
CALIFORNIA,Marysville,"Reissinger, Michel",,L,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=766,1778,1508,48",0010_5131551.jpg
CALIFORNIA,Mayfield,Mayfield Brewing Co,,L,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=764,1826,1514,54",0010_5131551.jpg
CALIFORNIA,Middletown,"Schwartz, E. W",,L B,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=770,1884,1504,48",0010_5131551.jpg
CALIFORNIA,Napa,"Hoffmeier, William",1st st,L,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=764,1928,1512,54",0010_5131551.jpg
CALIFORNIA,Nevada City,"Hieronimus, Simon C",,L B,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=766,1984,1510,48",0010_5131551.jpg
CALIFORNIA,Nevada City,"Rausch, Joseph L.",Spring st,L,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=766,1984,1510,48",0010_5131551.jpg
CALIFORNIA,Oakland,Brooklyn Brewery,18th ave. and 14th st,,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=764,2088,1418,48",0010_5131551.jpg
CALIFORNIA,Oakland,"Golden West Brewing Co., Inc.",5th and Kirkham sts,A L B,True,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=856,2176,1328,58",0010_5131551.jpg
CALIFORNIA,Oakland,Independent Brewing & Malting Co.,Claremont ave. and Clifton street,L B,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=1290,2284,894,48",0010_5131551.jpg
CALIFORNIA,Oakland,Oakland Brewing & Malting Co.,26th and Chestnut streets,L B,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=1298,2430,894,48",0010_5131551.jpg
CALIFORNIA,Petaluma,"Greiss, Geo. J. (Administrator of Estate of George Greiss)",,L,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=762,2528,1418,50",0010_5131551.jpg
CALIFORNIA,Placerville,"Giebenhain, Frank",,L,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=766,2634,1508,44",0010_5131551.jpg
CALIFORNIA,Port Costa,Contra Costa Brewery,,L B,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=764,2688,1508,44",0010_5131551.jpg
CALIFORNIA,Quincy,"Werner, John C",,L,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=762,2736,1508,52",0010_5131551.jpg
CALIFORNIA,Sacramento,Buffalo Brewing Co.,21st and Q streets,L B,True,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=764,2792,1430,50",0010_5131551.jpg
CALIFORNIA,Sacramento,Sacramento Brewing Co.,12th and H sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=1044,2834,1224,108",0010_5131551.jpg
CALIFORNIA,St. Helena,"Tillman, Dominic F",,L B,False,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=764,2978,1508,56",0010_5131551.jpg
CALIFORNIA,Salinas,Salinas Brewing Co.,San Juan st.,L B,True,False,"https://iiif.nypl.org/iiif/3/5131551/full/!760,760/0/default.jpg#xywh=766,3038,1506,50",0010_5131551.jpg
CALIFORNIA,San Diego,Mission Brewing Co.,Point Loma Boulevard and Harasthy st,L B,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=0,530,1572,64",0011_5131552.jpg
CALIFORNIA,San Diego,San Diego Consolidated Brewing Co.,32d st. and Bay Front,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=366,628,1208,50",0011_5131552.jpg
CALIFORNIA,San Francisco,Acme Brewing Co.,1401 Sansom st.,L B,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=108,720,1558,54",0011_5131552.jpg
CALIFORNIA,San Francisco,Albion Ale & Porter Brewery,9th ave. and G st,A B,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=450,766,1116,54",0011_5131552.jpg
CALIFORNIA,San Francisco,Anchor Brewing Co.,Hampshire and 18th sts,L,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=428,856,1144,56",0011_5131552.jpg
CALIFORNIA,San Francisco,"Broadway Brewing Co., Inc.",Treat ave. and 19th st,L,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=628,992,1036,62",0011_5131552.jpg
CALIFORNIA,San Francisco,Deter Brewing Co.,420 Chestnut street,L W B,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=456,1028,1124,74",0011_5131552.jpg
CALIFORNIA,San Francisco,"Eagle Brewing Co., Inc.",2213 Harrison street,L,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=468,1138,1108,56",0011_5131552.jpg
CALIFORNIA,San Francisco,"Enterprise Brewing Co., Inc.",2019 Folsom st,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=468,1224,1110,66",0011_5131552.jpg
CALIFORNIA,San Francisco,Hagemann Brewing Co.,860 Waller street,A L,True,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=694,1374,968,50",0011_5131552.jpg
CALIFORNIA,San Francisco,"Jackson Brewing Co., Inc.",11th and Folsom streets,L,True,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=470,1414,1110,58",0011_5131552.jpg
CALIFORNIA,San Francisco,"Milwaukee Brewery of San Francisco, Inc.",468 10th st,L B,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=472,1512,1106,50",0011_5131552.jpg
CALIFORNIA,San Francisco,"National Brewing Co., Inc.",722 Fulton street,L B,True,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=464,1608,1114,52",0011_5131552.jpg
CALIFORNIA,San Francisco,"North Star Brewing Co., Inc.",3310 Army street,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=424,1692,1156,62",0011_5131552.jpg
CALIFORNIA,San Francisco,"Nunan, Matthew",1241 Howard st,A L,True,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=466,1790,1204,58",0011_5131552.jpg
CALIFORNIA,San Francisco,Rainier Brewing Co.,Bryant st,L B,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=470,1840,1202,52",0011_5131552.jpg
CALIFORNIA,San Francisco,"San Francisco Breweries Limited, Brooklyn Brewery",Oakland,,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=648,1910,804,50",0011_5131552.jpg
CALIFORNIA,San Francisco,"San Francisco Breweries Limited, Fredericksburg Brewery",San Jose,,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=680,1962,852,44",0011_5131552.jpg
CALIFORNIA,San Francisco,"San Francisco Breweries Limited, Wieland, John, Brewery",240 2d street,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=680,2050,896,50",0011_5131552.jpg
CALIFORNIA,San Jose,Union Brewing & Malting Co.,18th and Florida sts,L B,True,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=446,2166,1234,100",0011_5131552.jpg
CALIFORNIA,San Jose,"Wreden, Claus, Brewing Co., Inc.",723 Lombard st,L B,True,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=652,2254,1026,108",0011_5131552.jpg
CALIFORNIA,San Jose,"Eagle Brewery, Inc.",Market and San Carlos sts,L B,True,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=668,2360,912,66",0011_5131552.jpg
CALIFORNIA,San Jose,Fredericksburg Brewing Co.,Cinnabar st. and the Alameda,,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=244,2454,1342,50",0011_5131552.jpg
CALIFORNIA,San Jose,Garden City Brewing Co.,4th and Williams streets,L B,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=240,2572,1342,94",0011_5131552.jpg
CALIFORNIA,San Jose,"Hayashi, Kenzo",569 East Taylor street,L,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=244,2656,1346,88",0011_5131552.jpg
CALIFORNIA,San Rafael,"San Rafael Brewery, Inc.",7 Greenwood ave,L B,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=0,2772,1598,70",0011_5131552.jpg
CALIFORNIA,Santa Clara,"Lauck, George, Brewing Co. (Louis Klein, Prop.)",Alviso and Benton streets,L B,False,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=0,2846,1590,100",0011_5131552.jpg
CALIFORNIA,Santa Cruz,Santa Cruz Brewing Co.,Market street,A L B,True,False,"https://iiif.nypl.org/iiif/3/5131552/full/!760,760/0/default.jpg#xywh=736,3066,948,56",0011_5131552.jpg
CALIFORNIA,Santa Rosa,Grace Bros. Brewing Co.,118 Second st,A L B,True,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=796,550,1418,56",0012_5131553.jpg
CALIFORNIA,Sonoma,"Sonoma Ice & Brewing Co., Inc.",Second st. East and Turkey,L B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=792,624,1428,72",0012_5131553.jpg
CALIFORNIA,Stockton,El Dorado Brewing Co.,Park and American sts,A L B,True,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=794,686,1506,106",0012_5131553.jpg
CALIFORNIA,Susanville,"Kroeger, Joachim",,L,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=796,820,1508,58",0012_5131553.jpg
CALIFORNIA,Sutter Creek,Mosey & Williams,,L B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=796,876,1514,48",0012_5131553.jpg
CALIFORNIA,Ukiah,"Ukiah Brewing & Ice Co., Inc",,L B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg",0012_5131553.jpg
CALIFORNIA,Vallejo,Solano Brewing Co.,514 Marin st,L,True,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=792,912,1518,162",0012_5131553.jpg
CALIFORNIA,Watsonville,"Palmtag, William F. (Acme Dis- tributing Co., Lessee)",,L,True,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=1354,1060,946,52",0012_5131553.jpg
CALIFORNIA,Weaverville,Meckel Bros,,L,True,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=794,1094,1504,68",0012_5131553.jpg
CALIFORNIA,West Berkeley,Golden West Brewing Co,,L B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=792,1150,1510,54",0012_5131553.jpg
CALIFORNIA,Woodland,"Goeppert, Geo., & Co",,L,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=794,1200,1502,48",0012_5131553.jpg
COLORADO,Denver,Capitol Brew'g Co.,3701 Wazee st,L B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=796,1380,1508,56",0012_5131553.jpg
COLORADO,Denver,Neef Bros. Brewing Co.,1201 Quiva st,L B,True,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=948,1420,1270,68",0012_5131553.jpg
COLORADO,Denver,"Zang, Phil., Brewing Co.",7th and Water sts,L B,True,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=782,1480,1526,248",0012_5131553.jpg
COLORADO,Golden,"Coors, Adolph, Brewing & Mfg. Co., Inc",,L B,True,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=790,1686,1440,78",0012_5131553.jpg
COLORADO,Leadville,Colorado Columbine Brewing Co.,103 Harrison ave,L B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=1328,1752,974,50",0012_5131553.jpg
COLORADO,Silverton,"Faden, Charles",,L B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=790,1790,1514,66",0012_5131553.jpg
COLORADO,Telluride,"Wichmann, Clemens",,L B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=786,1834,1518,118",0012_5131553.jpg
COLORADO,Trinidad,Pells Brewing & Ice Co.,Arapahoe st,L B,True,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=872,1938,1430,104",0012_5131553.jpg
COLORADO,Trinidad,"Schneider, Ph., Brewing Co.",Plum and Convent sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=1370,2028,922,54",0012_5131553.jpg
CONNECTICUT,Bridgeport,"Blakeslee, Edw.",212 Wallace st,W B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=1210,2208,1092,50",0012_5131553.jpg
CONNECTICUT,Meriden,"Connecticut Breweries Co., Meriden Brewing Co.",141 South Colony st.,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=988,2254,1218,54",0012_5131553.jpg
CONNECTICUT,Bridgeport,"Connecticut Breweries Co., Limited, Wintter, A., & Co.",270 Housatonic ave.,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=988,2344,1216,60",0012_5131553.jpg
CONNECTICUT,Bridgeport,Eckart Bros.,202 North ave,L,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=1308,2444,996,40",0012_5131553.jpg
CONNECTICUT,Bridgeport,Home Brewing Co.,224 Hallam street,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=1314,2482,888,56",0012_5131553.jpg
CONNECTICUT,Derby,Derby & Ansonia Brewery,,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=1310,2578,988,48",0012_5131553.jpg
CONNECTICUT,Hartford,Aetna Brewing Co.,56 Bellevue st.,L B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=788,2618,1506,58",0012_5131553.jpg
CONNECTICUT,Hartford,"Fischer, Hubert, Brewery",315 Park st,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=1310,2676,784,44",0012_5131553.jpg
CONNECTICUT,Hartford,New England Brewing Co.,Windsor st,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=1312,2760,896,50",0012_5131553.jpg
CONNECTICUT,Hartford,Ropkins & Co.,232 Sheldon st,A B,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=1306,2848,1092,60",0012_5131553.jpg
CONNECTICUT,Meriden,Meriden Brewing Co.,141 South Colony st.,,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=988,2254,1218,54",0012_5131553.jpg
CONNECTICUT,New Britain,Cremo Brewing Co.,Belden st,A L,False,False,"https://iiif.nypl.org/iiif/3/5131553/full/!760,760/0/default.jpg#xywh=788,3044,1502,44",0012_5131553.jpg
CONNECTICUT,New Haven,"Fresenius', Ph., Sons",820 Congress ave,A L,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=158,574,1452,60",0013_5131554.jpg
CONNECTICUT,New Haven,"Hull Brewing Co., Inc.",14 Whiting street,A,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=152,1000,1536,166",0013_5131554.jpg
CONNECTICUT,New Haven,Weibel Brewing Co.,532 Oak st.,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=388,378,1128,40",0013_5131554.jpg
CONNECTICUT,New Haven,"Yale Brewing Co., Inc.",Ferry and River sts,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=198,686,1492,254",0013_5131554.jpg
CONNECTICUT,Orange,Weidemann Brewery Co,,L,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=0,874,1686,122",0013_5131554.jpg
CONNECTICUT,Union City,"Weber, Louise S",,W B,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=156,954,1524,54",0013_5131554.jpg
CONNECTICUT,Waterbury,"Eagle Brewing Co., Inc.",Riverside Park,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=192,1510,1402,128",0013_5131554.jpg
CONNECTICUT,Waterbury,Hellmann Brewing Co.,1090 Bank street,A L,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=0,2390,1586,54",0013_5131554.jpg
DELAWARE,Wilmington,Bavarian Brewing Co.,5th and Dupont streets,A L,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=0,1310,1588,58",0013_5131554.jpg
DELAWARE,Wilmington,Hartmann & Fehrenbach Brewing Co.,Scott st. and Lovering avenue,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=0,1396,142,72",0013_5131554.jpg
DELAWARE,Wilmington,"Stoeckle, Jos., Brewing Co.",5th and Adams sts,A L,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=0,2570,1678,212",0013_5131554.jpg
DELAWARE,Wooddale,"Biedermann, George J",,L,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=0,1628,1682,66",0013_5131554.jpg
DISTRICT OF COLUMBIA,Washington,Abner-Drury Brewing Co.,"25th and F sts, N. W",L B,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=0,1784,1688,230",0013_5131554.jpg
DISTRICT OF COLUMBIA,Washington,"Heurich, Christian, Brewing Co.","25th and Water sts., N. W",A L,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=0,1976,162,54",0013_5131554.jpg
DISTRICT OF COLUMBIA,Washington,National Capital Brewing Co.,"D and 14th sts., S. E",L B,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=0,2066,148,60",0013_5131554.jpg
DISTRICT OF COLUMBIA,Washington,"Washington Brewery Co., Limited","400 E st., N. E",L B,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=0,3008,106,58",0013_5131554.jpg
FLORIDA,Jacksonville,Jacksonville Brewing Co.,16th st. and Myrtle ave,L B,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=0,2304,1588,50",0013_5131554.jpg
FLORIDA,Tampa,Florida Brewing Co.,13th st. and 5th ave,L B,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=0,2496,136,44",0013_5131554.jpg
GEORGIA,Atlanta,Atlanta Brewing & Ice Co.,Courtland and Harris sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=0,2720,122,62",0013_5131554.jpg
GEORGIA,Augusta,Augusta Brewing Co.,"13th, Fenwick and Nelson sts",L B,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=0,2766,136,112",0013_5131554.jpg
GEORGIA,Macon,Acme Brewing Co.,Bay and Hammond sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=0,2856,146,78",0013_5131554.jpg
GEORGIA,Savannah,Savannah Brew'g Co.,Indian st.,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=0,2960,110,60",0013_5131554.jpg
HAWAII,Honolulu,Honolulu Brewing & Malting Co.,535 Queen st,L B,True,False,"https://iiif.nypl.org/iiif/3/5131554/full/!760,760/0/default.jpg#xywh=4,3052,1592,50",0013_5131554.jpg
ILLINOIS,Alton,Bluff City Brewery (Cath. Netzhammer. Prop.),Pearl st,L B,False,False,"https://iiif.nypl.org/iiif/3/5131555/full/!760,760/0/default.jpg#xywh=1246,546,904,64",0014_5131555.jpg
ILLINOIS,Alton,"Reck, Anton, Brewing Co.",15th and Easton sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5131555/full/!760,760/0/default.jpg#xywh=1238,642,894,62",0014_5131555.jpg
ILLINOIS,Aurora,Aurora Brewing Co.,North End River st,L B,True,False,"https://iiif.nypl.org/iiif/3/5131555/full/!760,760/0/default.jpg#xywh=1216,740,916,60",0014_5131555.jpg
ILLINOIS,Belleville,Star Brewery Co.,326 East Main street,L B,True,False,"https://iiif.nypl.org/iiif/3/5131555/full/!760,760/0/default.jpg#xywh=722,836,1422,82",0014_5131555.jpg
ILLINOIS,Belleville,Western Brewery Co.,North Gold street,L B,True,False,"https://iiif.nypl.org/iiif/3/5131555/full/!760,760/0/default.jpg#xywh=1232,928,906,64",0014_5131555.jpg
ILLINOIS,Bloomington,Meyer Brewing Co.,South Main street,L B,False,False,"https://iiif.nypl.org/iiif/3/5131555/full/!760,760/0/default.jpg#xywh=724,1024,1426,92",0014_5131555.jpg
ILLINOIS,Cairo,Cairo Brewing Co.,304 Commercial ave,L B,False,False,"https://iiif.nypl.org/iiif/3/5131555/full/!760,760/0/default.jpg#xywh=1048,1128,1102,76",0014_5131555.jpg
ILLINOIS,Chicago,Atlas Brewing Co.,2107 Blue Island ave,L B,False,False,"https://iiif.nypl.org/iiif/3/5131555/full/!760,760/0/default.jpg#xywh=1240,1226,910,72",0014_5131555.jpg
ILLINOIS,Chicago,Best Brewing Co. of Chicago,Herndon and Fletcher sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5131555/full/!760,760/0/default.jpg#xywh=1262,1326,890,70",0014_5131555.jpg
ILLINOIS,Chicago,Birk Bros. Brewing Co.,1315 Webster ave,L B,False,False,"https://iiif.nypl.org/iiif/3/5131555/full/!760,760/0/default.jpg#xywh=1266,1426,884,68",0014_5131555.jpg
